idx	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
2772	stolt	2	3	0.47729432582855225	0	0	1	0	0	1
2773	stolthed	1	1.a	0.38450270891189575	0	0	8	1	0	1
2774	stolthed	1	2	0.4343295693397522	2	0	6	0	0	1
2775	stolthed	1.a	2	0.40291690826416016	0	0	2	0	0	1
2776	storm	1	1.a	0.5987250208854675	2	0	2	1	0	1
2777	storm	1	1.b	0.4095146656036377	0	0	4	1	1	1
2778	storm	1	2	0.6487855613231659	0	0	3	0	0	1
2779	storm	1	2.a	0.5401305258274078	0	0	4	0	1	1
2780	storm	1.a	1.b	0.584020584821701	0	0	2	1	1	1
2781	storm	1.a	2	0.6914141178131104	0	0	1	0	0	0
2782	storm	1.a	2.a	0.6150784492492676	0	0	2	0	1	1
2783	storm	1.b	2	0.6136634349822998	0	0	1	0	1	1
2784	storm	1.b	2.a	0.5140642821788788	0	0	0	0	2	1
2785	storm	2	2.a	0.28277671337127686	0	0	1	1	1	1
2786	straf	1	1.a	0.20425742864608765	2	0	9	1	0	0
2787	straf	1	1.b	0.3208746314048767	0	0	1	1	0	0
2788	straf	1.a	1.b	0.3442973494529724	0	0	10	1	0	0
2789	strategi	1	1.a	0.3669024705886841	0	0	2	1	0	0
2790	strategi	1	2	0.46649956703186035	2	0	5	0	0	1
2791	strategi	1.a	2	0.3561405539512634	0	0	3	0	0	1
2792	strategisk	1	1.a	0.19707554578781128	0	0	0	1	0	0
2793	strategisk	1	2	0.5616193115711212	1	0	6	0	0	1
2794	strategisk	1	3	0.376609206199646	0	0	2	0	0	1
2795	strategisk	1.a	2	0.595321536064148	0	0	6	0	0	1
2796	strategisk	1.a	3	0.43533778190612793	0	0	2	0	0	1
2797	strategisk	2	3	0.41276276111602783	0	0	4	0	0	1
2798	stress	1	1.a	0.5789819061756134	0	0	2	1	0	0
2799	stress	1	1.b	0.321050226688385	1	0	0	1	0	0
2800	stress	1.a	1.b	0.6744468212127686	0	0	2	1	0	0
2801	stribe	1	1.a	0.5521001815795898	0	0	1	1	0	0
2802	stribe	1	1.b	0.5865986943244934	2	0	2	1	0	1
2803	stribe	1	2	0.45914846658706665	0	0	1	0	0	1
2804	stribe	1	3	0.5375678837299347	0	0	1	0	0	1
2805	stribe	1.a	1.b	0.6470547318458557	0	0	3	1	0	1
2806	stribe	1.a	2	0.6497899293899536	0	0	0	0	0	1
2807	stribe	1.a	3	0.5839415788650513	0	0	2	0	0	1
2808	stribe	1.b	2	0.5040510892868042	0	0	3	0	0	1
2809	stribe	1.b	3	0.6253253221511841	0	0	1	0	0	1
2810	stribe	2	3	0.6288838088512421	0	0	2	0	0	1
2811	striks	1	1.a	0.7566591948270798	0	0	0	1	0	0
2812	strimmel	1	2	0.21608269214630127	0	0	8	0	0	1
2813	strimmel	1	3	0.7617949694395065	0	0	7	0	0	1
2814	strimmel	2	3	0.9439331963658333	0	0	1	0	0	1
2815	strube	1	1.a	0.5744620263576508	3	0	0	1	0	0
2816	struktur	1	1.a	0.4757596254348755	0	0	9	1	0	1
2817	struktur	1	1.b	0.44971513748168945	0	0	9	1	0	1
2818	struktur	1	2	0.4531463384628296	1	0	9	0	0	1
2819	struktur	1.a	1.b	0.44993680715560913	0	0	0	1	0	0
2820	struktur	1.a	2	0.2996549606323242	0	0	0	0	0	1
2821	struktur	1.b	2	0.3666899800300598	0	0	0	0	0	1
2822	stråle	1	1.a	0.524956613779068	2	0	0	1	0	0
2823	stråle	1	1.b	0.6613896787166595	0	0	1	1	0	0
2824	stråle	1	1.c	0.608507513999939	0	0	0	1	1	1
2825	stråle	1	2	0.5754627287387848	2	0	3	0	0	1
2826	stråle	1.a	1.b	0.20192444324493408	0	0	1	1	0	0
2827	stråle	1.a	1.c	0.6230396032333374	0	0	0	1	1	1
2828	stråle	1.a	2	0.32359278202056885	1	0	3	0	0	1
2829	stråle	1.b	1.c	0.6363127827644348	0	0	1	1	1	1
2830	stråle	1.b	2	0.31121188402175903	0	0	2	0	0	1
2831	stråle	1.c	2	0.5831630229949951	0	0	3	0	1	1
2832	strøm	1	1.a	0.20200574398040771	0	0	7	1	1	1
2833	strøm	1	1.b	0.48294395208358765	0	0	7	1	1	1
2834	strøm	1	2	0.29969727993011475	0	0	2	0	0	1
2835	strøm	1	3	0.3477393388748169	0	0	4	0	0	1
2836	strøm	1.a	1.b	0.5639801621437073	0	0	0	1	2	1
2837	strøm	1.a	2	0.44938093423843384	0	0	5	0	1	1
2838	strøm	1.a	3	0.4847111105918884	0	0	3	0	1	1
2839	strøm	1.b	2	0.5626914799213409	0	0	5	0	1	1
2840	strøm	1.b	3	0.6178291738033295	0	0	3	0	1	1
2841	strøm	2	3	0.16736584901809692	4	0	2	0	0	1
2842	student	1	2	0.11805540323257446	2	0	1	0	0	1
2843	stue	1	1.a	0.4251939058303833	2	0	11	1	1	1
2844	stue	1	2	0.31040382385253906	3	0	9	0	0	1
2845	stue	1	3	0.40495312213897705	3	0	9	0	0	1
2846	stue	1	4	0.5605916678905487	0	0	11	0	0	1
2847	stue	1.a	2	0.5952286124229431	2	0	2	0	1	1
2848	stue	1.a	3	0.5844227969646454	2	0	2	0	1	1
2849	stue	1.a	4	0.47939354181289673	0	0	0	0	1	1
2850	stue	2	3	0.4959859251976013	3	0	0	0	0	1
2851	stue	2	4	0.4578983783721924	0	0	2	0	0	1
2852	stue	3	4	0.6601132452487946	0	0	2	0	0	1
2853	stuepige	1	2	0.29904282093048096	3	0	0	0	0	0
2854	stueplante	1	1.a	0.402640700340271	1	0	2	1	1	1
2855	stump	1	2	0.47520720958709717	0	0	4	0	0	1
2856	stump	1	3	0.7223805785179138	1	0	5	0	0	1
2857	stump	2	3	0.5479671061038971	0	0	1	0	0	1
2858	styre	1	1.a	0.2334352731704712	0	0	4	1	0	1
2859	styre	1	1.b	0.26700371503829956	3	0	4	1	0	0
2860	styre	1.a	1.b	0.4171164035797119	0	0	0	1	0	1
2861	stål	1	1.a	0.5203853845596313	0	0	16	1	1	1
2862	stædig	1	1.a	0.7573915272951126	0	0	10	1	0	0
2863	støj	1	1.a	0.19006603956222534	3	0	4	1	0	0
2864	støj	1	1.b	0.2557542324066162	0	0	5	1	1	1
2865	støj	1	1.c	0.4877983331680298	0	0	3	1	1	1
2866	støj	1.a	1.b	0.3584252595901489	0	0	1	1	1	1
2867	støj	1.a	1.c	0.5377046167850494	0	0	1	1	1	1
2868	støj	1.b	1.c	0.4494660496711731	0	0	2	1	2	0
2869	større	1	2	0.26867425441741943	1	0	6	0	0	1
2870	støtte	1	2	0.5417982041835785	0	0	10	0	0	1
2871	støtte	1	2.a	0.6184607446193695	0	0	1	0	0	1
2872	støtte	1	3	0.5967589616775513	0	0	7	0	0	1
2873	støtte	1	4	0.6433952748775482	1	0	1	0	0	1
2874	støtte	2	2.a	0.13622194528579712	0	0	9	1	0	0
2875	støtte	2	3	0.17491281032562256	0	0	3	0	0	0
2876	støtte	2	4	0.5440779626369476	0	0	9	0	0	1
2877	støtte	2.a	3	0.165422260761261	0	0	6	0	0	0
2878	støtte	2.a	4	0.562709629535675	0	0	0	0	0	1
2879	støtte	3	4	0.5675551295280457	0	0	6	0	0	1
2880	støv	1	1.a	0.3170040249824524	0	0	8	1	0	0
2881	støv	1	4	0.5132166147232056	1	0	14	0	0	1
2882	støv	1.a	4	0.557781308889389	0	0	6	0	0	1
2883	subjekt	1	2	0.17388445138931274	2	0	1	0	0	1
2884	subjekt	1	3	0.5904759764671326	1	0	1	0	0	1
2885	subjekt	2	3	0.705710381269455	1	0	2	0	0	1
2886	subjektiv	1	2	0.6599101722240448	0	0	2	0	0	1
2887	suite	1	2	0.6024534404277802	0	0	1	0	0	1
2888	suite	1	3	0.555778443813324	0	0	1	0	0	1
2889	suite	2	3	0.2255483865737915	0	0	0	0	0	1
2890	sulten	1	1.a	0.5259729027748108	0	0	2	1	1	1
2891	sum	1	2	0.4937894344329834	2	0	8	0	0	1
2892	sum	1	2.a	0.24543309211730957	2	0	9	0	1	1
2893	sum	2	2.a	0.29822200536727905	2	0	1	1	1	1
2894	suppe	1	1.a	0.25829076766967773	1	0	6	1	0	1
2895	sut	1	1.a	0.4041362404823303	0	0	1	1	0	0
2896	svend	1	3	0.47562259435653687	2	0	3	0	0	1
2897	svend	1	4	0.5337037444114685	0	0	1	0	0	1
2898	svend	3	4	0.5877267122268677	0	0	4	0	0	1
2899	svin	1	2	0.7381202876567841	1	0	1	0	0	1
2900	svin	1	3	0.6834340393543243	1	0	5	0	0	1
2901	svin	2	3	0.06829428672790527	2	0	4	0	0	1
2902	svingning	1	1.a	0.5885770320892334	0	0	3	1	1	1
2903	svingning	1	2.a	0.6016418635845184	0	0	3	0	1	1
2904	svingning	1.a	2.a	0.6020454168319702	0	0	0	0	2	1
2905	svovl	1	1.a	0.8158661276102066	2	0	1	1	0	0
2906	svovl	1	1.b	0.908569410443306	0	0	1	1	0	0
2907	svovl	1	2	0.8769123777747154	0	0	1	0	0	1
2908	svovl	1.a	1.b	0.464464008808136	0	0	0	1	0	0
2909	svovl	1.a	2	0.5553718507289886	0	0	0	0	0	1
2910	svovl	1.b	2	0.6794553995132446	0	0	0	0	0	1
2911	sværd	1	1.a	0.7966997176408768	2	0	5	1	0	0
2912	sværd	1	1.b	0.7372244298458099	0	0	5	1	1	1
2913	sværd	1	1.c	0.7457388639450073	0	0	5	1	1	1
2914	sværd	1	2	0.6043297946453094	0	0	5	0	0	1
2915	sværd	1.a	1.b	0.7339453399181366	0	0	0	1	1	1
2916	sværd	1.a	1.c	0.6267462372779846	0	0	0	1	1	1
2917	sværd	1.a	2	0.5744750499725342	0	0	0	0	0	1
2918	sværd	1.b	1.c	0.6706472039222717	0	0	0	1	2	1
2919	sværd	1.b	2	0.7651776820421219	0	0	0	0	1	1
2920	sværd	1.c	2	0.5567671060562134	0	0	0	0	1	1
2921	syd	1	2	0.29065442085266113	2	0	5	0	0	0
2922	syd	1	3	0.5031188428401947	1	0	8	0	0	1
2923	syd	2	3	0.3994210362434387	1	0	3	0	0	1
2924	syge	1	1.a	0.09612661600112915	0	0	1	1	1	1
2925	symbol	1	2	0.4177142381668091	1	0	5	0	0	1
2926	symbol	1	3	0.4023882746696472	0	0	1	0	0	1
2927	symbol	2	3	0.35842132568359375	0	0	4	0	0	1
2928	symmetri	1	1.a	0.6980398595333099	0	0	0	1	1	1
2929	symptom	1	1.a	0.1518382430076599	1	0	5	1	1	1
2930	synd	1	1.a	0.15926194190979004	3	0	4	1	0	0
2931	syndrom	1	1.a	0.5154758393764496	0	0	0	1	1	1
2932	synspunkt	1	2	0.4483557343482971	2	0	4	0	0	1
2933	systematisk	1	1.a	0.6009706258773804	0	0	5	1	0	0
2934	sår	1	1.a	0.36834871768951416	0	0	8	1	0	0
2935	sår	1	2	0.5865187048912048	0	0	9	0	0	1
2936	sår	1.a	2	0.4937439560890198	0	0	1	0	0	1
2937	sæk	1	1.a	0.49867773056030273	0	0	4	1	0	0
2938	sæk	1	2	0.5333021879196167	2	0	9	0	0	1
2939	sæk	1	3	0.8104570358991623	1	0	9	0	0	1
2940	sæk	1	4	0.7535894811153412	0	0	9	0	0	1
2941	sæk	1.a	2	0.7392847836017609	0	0	5	0	0	1
2942	sæk	1.a	3	0.7234973609447479	0	0	5	0	0	1
2943	sæk	1.a	4	0.6678301393985748	0	0	5	0	0	1
2944	sæk	2	3	0.5801011025905609	1	0	0	0	0	1
2945	sæk	2	4	0.7053684592247009	0	0	0	0	0	1
2946	sæk	3	4	0.5705274343490601	0	0	0	0	0	1
2947	sælger	1	2	0.3929610848426819	2	0	0	0	0	0
2948	særlig	1	1.a	0.22414427995681763	0	0	21	1	0	0
2949	særlig	1	1.b	0.5147913992404938	0	0	21	1	0	1
2950	særlig	1	1.c	0.5481086075305939	0	0	20	1	0	1
2951	særlig	1.a	1.b	0.43927180767059326	0	0	0	1	0	1
2952	særlig	1.a	1.c	0.5717188715934753	0	0	1	1	0	1
2953	særlig	1.b	1.c	0.4878664016723633	0	0	1	1	0	0
2954	sæson	1	2	0.25276267528533936	2	0	11	0	0	0
2955	sæson	1	3	0.5697433948516846	0	0	8	0	0	1
2956	sæson	2	3	0.5112605392932892	0	0	3	0	0	1
2957	sæt	1	1.a	0.25573354959487915	0	0	3	1	0	0
2958	sæt	1	2	0.42283374071121216	0	0	1	0	0	1
2959	sæt	1	3	0.4977151155471802	0	0	3	0	0	1
2960	sæt	1.a	2	0.4574107527732849	0	0	4	0	0	1
2961	sæt	1.a	3	0.5766051709651947	0	0	6	0	0	1
2962	sæt	2	3	0.5451937317848206	3	0	2	0	0	1
2963	sætning	1	2	0.3332441449165344	0	0	18	0	0	1
2964	sætning	1	3	0.7221523821353912	0	0	20	0	0	1
2965	sætning	2	3	0.7122803032398224	0	0	2	0	0	1
2966	sø	1	1.a	0.42338788509368896	2	0	9	1	1	1
2967	sø	1	2	0.4403485059738159	3	0	3	0	0	1
2968	sø	1	3	0.379915714263916	0	0	6	0	0	1
2969	sø	1	3.a	0.5469247996807098	0	0	9	0	0	1
2970	sø	1.a	2	0.6185610294342041	2	0	6	0	1	1
2971	sø	1.a	3	0.4444422125816345	0	0	3	0	1	1
2972	sø	1.a	3.a	0.5404095649719238	0	0	0	0	1	1
2973	sø	2	3	0.5189571380615234	0	0	3	0	0	1
2974	sø	2	3.a	0.6382012367248535	0	0	6	0	0	1
2975	sø	3	3.a	0.4023231863975525	4	1	3	1	0	0
2976	søger	1	2	0.5303831100463867	2	0	1	0	0	1
2977	søgning	1	2	0.6355133354663849	0	0	1	0	0	1
2978	søgning	1	2.a	0.4552455544471741	0	0	2	0	0	1
2979	søgning	2	2.a	0.3303711414337158	0	0	1	1	0	0
2980	søjle	1	1.a	0.40836620330810547	1	0	2	1	1	1
2981	søjle	1	1.b	0.4735671281814575	0	0	2	1	1	1
2982	søjle	1	2	0.4388083219528198	1	0	2	0	0	1
2983	søjle	1.a	1.b	0.7024801969528198	0	0	0	1	2	1
2984	søjle	1.a	2	0.1060822606086731	1	0	0	0	1	1
2985	søjle	1.b	2	0.7160508334636688	0	0	0	0	1	1
2986	sølv	1	1.a	0.4952377676963806	0	0	1	1	0	1
2987	sølv	1	1.c	0.6699303984642029	1	0	1	1	0	0
2988	sølv	1	2	0.4165014624595642	0	0	2	0	0	1
2989	sølv	1	3	0.5189334452152252	1	0	1	0	0	1
2990	sølv	1.a	1.c	0.5023360252380371	0	0	0	1	0	1
2991	sølv	1.a	2	0.3738289475440979	0	0	1	0	0	1
2992	sølv	1.a	3	0.6778993308544159	1	0	0	0	0	1
2993	sølv	1.c	2	0.5940572023391724	0	0	1	0	0	1
2994	sølv	1.c	3	0.839178204536438	1	0	0	0	0	1
2995	sølv	2	3	0.49897223711013794	0	0	1	0	0	1
2996	søm	1	1	0.4242740869522095	2	0	7	1	0	1
2997	søm	1	2	0.6758894920349121	1	0	7	0	0	1
2998	søm	1	2	0.5778746008872986	1	0	0	0	0	0
2999	søn	1	1.a	0.19609904289245605	2	0	10	1	0	0
3000	søn	1	1.b	0.37165671586990356	2	0	10	1	1	1
3001	søn	1	1.c	0.24965637922286987	2	0	6	1	0	1
3002	søn	1.a	1.b	0.5218847393989563	2	0	0	1	1	1
3003	søn	1.a	1.c	0.18243753910064697	2	0	4	1	0	1
3004	søn	1.b	1.c	0.4198104739189148	2	0	4	1	1	1
3005	søster	1	2	0.19661247730255127	2	0	8	0	0	1
3006	søster	1	3	0.7575319111347198	2	0	9	0	0	1
3007	søster	2	3	0.6290994882583618	2	0	1	0	0	1
3008	søvn	1	1.a	0.44810450077056885	0	0	16	1	0	0
3009	søvn	1	2	0.3651773929595947	0	0	16	0	0	1
3010	søvn	1.a	2	0.5677391290664673	0	0	0	0	0	1
3011	taber	1	1.a	0.4033839702606201	2	0	8	1	0	0
3012	taber	1	1.b	0.5548951327800751	2	0	4	1	1	1
3013	taber	1.a	1.b	0.31495940685272217	2	0	4	1	1	1
3014	tag	1	1.a	0.41057342290878296	2	0	9	1	0	1
3015	tag	1	1.b	0.39915740489959717	1	0	8	1	0	1
3016	tag	1.a	1.b	0.5569615364074707	1	0	1	1	0	1
3017	tag selv-bord	1	1.a	0.7333828806877136	0	0	1	1	1	1
3018	tak	1	1	0.8857617899775505	0	0	19	1	0	0
3019	tak	1	2	0.2990593910217285	0	0	19	0	0	1
3020	tak	1	3	0.6150420010089874	0	0	19	0	0	1
3021	tak	1	2	0.7022151350975037	2	0	0	0	0	1
3022	tak	1	3	0.43192046880722046	1	0	0	0	0	1
3023	tak	2	3	0.5310058891773224	1	0	0	0	0	1
3024	takke	1	2	0.4000260829925537	0	0	1	0	0	0
3025	takke	1	3	0.45433157682418823	0	0	0	0	0	1
3026	takke	2	3	0.4364737272262573	0	0	1	0	0	1
3027	taknemmelig	1	2	0.6128638088703156	0	0	1	0	0	1
3028	taktik	1	1.a	0.40375596284866333	4	1	4	1	0	0
3029	tal	1	1.a	0.279563307762146	2	0	1	1	0	0
3030	tal	1	1.b	0.44688206911087036	0	0	11	1	0	1
3031	tal	1	2	0.2930280566215515	2	0	8	0	0	1
3032	tal	1.a	1.b	0.42122167348861694	0	0	12	1	0	1
3033	tal	1.a	2	0.2045016884803772	2	0	9	0	0	1
3034	tal	1.b	2	0.5076910257339478	0	0	3	0	0	1
3035	talje	1	2	0.05079007148742676	0	0	0	0	0	1
3036	tallerken	1	1.a	0.4743657112121582	0	0	11	1	0	1
3037	talsmand	1	2	0.22244465351104736	2	0	4	0	0	1
3038	tand	1	2.a	0.741287499666214	0	0	10	0	0	1
3039	tanke	1	1.a	0.07559221982955933	0	0	10	1	0	0
3040	tanke	1	3	0.6252604722976685	1	0	11	0	0	1
3041	tanke	1	4	0.46417975425720215	2	0	11	0	0	1
3042	tanke	1.a	3	0.6482480466365814	0	0	1	0	0	1
3043	tanke	1.a	4	0.5187176167964935	0	0	1	0	0	1
3044	tanke	3	4	0.518856406211853	3	0	0	0	0	1
3045	tankeverden	1	1.a	0.48038291931152344	2	0	0	1	0	0
3046	tante	1	1.a	0.2042505145072937	2	0	4	1	0	1
3047	tarm	1	1.a	0.673592209815979	0	0	0	1	0	1
3048	te	1	2	0.24231410026550293	1	0	9	0	0	1
3049	te	1	2.a	0.4589293599128723	0	0	9	0	0	1
3050	te	2	2.a	0.3921712040901184	2	0	0	1	0	0
3051	teater	1	1.a	0.6098031997680664	0	0	0	1	0	0
3052	teater	1	1.b	0.44305115938186646	0	0	2	1	1	1
3053	teater	1	2	0.41793370246887207	0	0	2	0	0	1
3054	teater	1	2.a	0.2795809507369995	2	0	1	0	0	1
3055	teater	1.a	1.b	0.6883233487606049	0	0	2	1	1	1
3056	teater	1.a	2	0.6102354824542999	0	0	2	0	0	1
3057	teater	1.a	2.a	0.44352489709854126	0	0	1	0	0	1
3058	teater	1.b	2	0.6884734928607941	0	0	4	0	1	1
3059	teater	1.b	2.a	0.5117826461791992	0	0	3	0	1	1
3060	teater	2	2.a	0.24889904260635376	0	0	1	1	0	1
3061	tegl	1	1.a	0.2877117991447449	1	0	2	1	0	1
3062	tegning	1	1.a	0.4541829824447632	0	0	2	1	0	1
3063	tegning	1	2	0.5610773861408234	1	0	1	0	0	1
3064	tegning	1.a	2	0.671087235212326	0	0	1	0	0	1
3065	teknik	1	1.a	0.4932578206062317	3	0	15	1	0	0
3066	teknik	1	2	0.3256482481956482	3	0	12	0	0	1
3067	teknik	1	2.a	0.4001274108886719	0	0	15	0	0	1
3068	teknik	1.a	2	0.4511564373970032	4	0	3	0	0	1
3069	teknik	1.a	2.a	0.5125542283058167	0	0	0	0	0	1
3070	teknik	2	2.a	0.19344806671142578	0	0	3	1	0	1
3071	teknisk	1	1.a	0.3306095600128174	1	0	5	1	0	0
3072	teknisk	1	2	0.5157573521137238	0	0	8	0	0	1
3073	teknisk	1	3.a	0.5891453921794891	1	0	5	0	0	1
3074	teknisk	1	4	0.3195488452911377	0	0	3	0	0	1
3075	teknisk	1.a	2	0.34158021211624146	0	0	13	0	0	1
3076	teknisk	1.a	3.a	0.36361759901046753	1	0	0	0	0	1
3077	teknisk	1.a	4	0.42659682035446167	0	0	2	0	0	1
3078	teknisk	2	3.a	0.3256157636642456	0	0	13	0	0	1
3079	teknisk	2	4	0.5364303588867188	0	0	11	0	0	1
3080	teknisk	3.a	4	0.5138713717460632	0	0	2	0	0	1
3081	tekst	1	1.a	0.4203566908836365	3	0	3	1	0	0
3082	tekst	1	1.b	0.35851961374282837	3	0	3	1	0	0
3083	tekst	1	1.c	0.2616008520126343	3	0	4	1	0	0
3084	tekst	1	2	0.29626643657684326	4	0	3	0	0	0
3085	tekst	1.a	1.b	0.39070039987564087	3	0	0	1	0	0
3086	tekst	1.a	1.c	0.435417115688324	3	0	1	1	0	0
3087	tekst	1.a	2	0.3121759295463562	3	0	0	0	0	0
3088	tekst	1.b	1.c	0.4627089500427246	3	0	1	1	0	0
3089	tekst	1.b	2	0.32849419116973877	3	0	0	0	0	0
3090	tekst	1.c	2	0.44971996545791626	3	0	1	0	0	0
3091	tekstil	1	1.a	0.3734244108200073	0	0	1	1	0	1
3092	tekstil	1	1.b	0.3758085370063782	1	0	1	1	0	0
3093	tekstil	1.a	1.b	0.4677852988243103	0	0	0	1	0	1
3094	telefon	1	2	0.7112904787063599	0	0	12	0	0	1
3095	telefon	1	3	0.6696711480617523	0	0	14	0	0	1
3096	telefon	2	3	0.6155045926570892	0	0	2	0	0	1
3097	telt	1	1.a	0.386691153049469	2	0	2	1	0	0
3098	tema	1	2	0.4120829105377197	0	0	2	0	0	0
3099	temperatur	1	1.a	0.5471691787242889	2	0	4	1	0	0
3100	temperatur	1	1.b	0.3908635973930359	0	0	3	1	0	1
3101	temperatur	1.a	1.b	0.5074398815631866	0	0	1	1	0	1
3102	tendens	1	1.a	0.2674890160560608	0	0	10	1	0	0
3103	tendens	1	2	0.30164772272109985	1	0	11	0	0	1
3104	tendens	1.a	2	0.3755670189857483	0	0	1	0	0	1
3105	tennis	1	1.a	0.6136778593063354	5	0	1	1	0	1
3106	teologi	1	1.a	0.2736703157424927	4	0	0	1	0	0
3107	teori	1	1.a	0.452617347240448	0	0	12	1	0	0
3108	teori	1	1.b	0.4430411458015442	2	0	14	1	0	1
3109	teori	1	2	0.6087897419929504	0	0	15	0	0	1
3110	teori	1.a	1.b	0.3946589231491089	0	0	2	1	0	1
3111	teori	1.a	2	0.5054346323013306	0	0	3	0	0	1
3112	teori	1.b	2	0.4728948473930359	0	0	1	0	0	1
3113	terapi	1	1.a	0.28513866662979126	0	0	0	1	0	1
3114	varme	1	1.a	0.09964269399642944	0	0	12	1	0	0
3115	varme	1	3	0.4708651900291443	1	0	12	0	0	1
3116	varme	1	3.a	0.4714702367782593	0	0	4	0	0	1
3117	varme	1	4	0.5187861323356628	0	0	9	0	0	1
3118	varme	1.a	3	0.5238692462444305	0	0	0	0	0	1
3119	varme	1.a	3.a	0.549058198928833	0	0	8	0	0	1
3120	varme	1.a	4	0.5834531188011169	0	0	3	0	0	1
3121	varme	3	3.a	0.3170781135559082	0	0	8	1	0	0
3122	varme	3	4	0.4861185550689697	0	0	3	0	0	1
3123	varme	3.a	4	0.5241873562335968	1	0	5	0	0	1
3124	vej	1	2	0.3296378254890442	2	0	4	0	0	1
3125	vej	1	2.a	0.45665913820266724	0	0	8	0	1	1
3126	vej	1	4	0.39918071031570435	0	0	8	0	0	1
3127	vej	1	4.a	0.42770081758499146	0	0	13	0	1	1
3128	vej	2	2.a	0.46730417013168335	0	0	4	1	1	1
3129	vej	2	4	0.37329810857772827	0	0	4	0	0	0
3130	vej	2	4.a	0.44814759492874146	0	0	9	0	1	1
3131	vej	2.a	4	0.49288225173950195	1	0	0	0	1	1
3132	vej	2.a	4.a	0.3221675157546997	0	0	5	0	2	0
3133	vej	4	4.a	0.5453371107578278	0	0	5	1	1	1
3134	verden	1	1.a	0.31039106845855713	0	0	12	1	0	0
3135	verden	1	1.b	0.4548807144165039	1	0	15	1	1	1
3136	verden	1	2	0.313679575920105	1	0	8	0	0	1
3137	verden	1	4	0.4613235592842102	0	0	14	0	0	1
3138	verden	1.a	1.b	0.4393678903579712	0	0	3	1	1	1
3139	verden	1.a	2	0.4273242950439453	0	0	4	0	0	1
3140	verden	1.a	4	0.5015057325363159	0	0	2	0	0	1
3141	verden	1.b	2	0.40024876594543457	3	0	7	0	1	0
3142	verden	1.b	4	0.306052565574646	0	0	1	0	1	1
3143	verden	2	4	0.4720749258995056	0	0	6	0	0	1
3144	vis	1	1.a	0.7193931341171265	0	0	5	1	0	1
3145	vis	1	1.b	0.34225326776504517	0	0	4	1	0	0
3146	vis	1	1	0.5219902694225311	0	0	3	1	0	1
3147	vis	1	1.a	0.49115562438964844	0	0	7	1	0	1
3148	vis	1.a	1.b	0.7203361690044403	0	0	9	1	0	1
3149	vis	1.a	1	0.4442477226257324	0	0	8	1	0	1
3150	vis	1.a	1.a	0.4878804087638855	0	0	12	1	0	1
3151	vis	1.b	1	0.5728439092636108	0	0	1	1	0	1
3152	vis	1.b	1.a	0.5584773123264313	0	0	3	1	0	1
3153	vis	1	1.a	0.07315611839294434	0	0	4	1	0	0
